customer_id,application_date,age,gender,marital_status,dependents,monthly_income,employment_type,employment_months,requested_amount,loan_term_months,interest_rate,installment,debt_to_income,num_open_loans,num_credit_cards,has_mortgage,channel,region,default_90d
C008615,2022-07-16,23,F,divorced,1,1638.57,permanent,16,34178.4,48,15.6,1156.48,1.5,5,2,0,partner,east,1
C003398,2024-11-17,35,F,divorced,5,4488.4,permanent,58,48530.32,36,18.5,2096.18,1.372,3,4,0,call_center,north,0
C004580,2022-11-17,70,F,single,2,2178.9,self_employed,102,37473.52,24,31.42,2542.62,1.5,2,1,0,web,south,1
C013818,2024-12-17,39,F,single,0,2248.97,contract,12,38340.13,48,11.97,1181.19,1.463,5,2,0,branch,south,1
C008905,2023-10-25,37,F,divorced,0,1812.72,permanent,66,23481.22,36,21.4,1070.97,1.5,0,5,0,partner,north,1
C009902,2022-09-07,34,F,married,4,3960.74,permanent,217,35336.14,36,8.3,1226.01,0.972,7,8,0,branch,north,1
C000722,2024-10-16,53,F,widowed,4,2847.86,self_employed,78,17457.71,36,14.49,695.76,0.905,4,3,0,web,east,1
C008596,2023-10-08,37,F,married,0,9559.88,contract,1,28242.74,36,27.01,1420.27,0.489,0,4,1,web,capital,0
C011078,2023-02-09,23,F,single,3,3889.4,permanent,314,26200.82,36,20.55,1176.58,1.083,10,0,1,call_center,capital,1
C010684,2022-02-16,41,F,married,4,10879.82,contract,39,41848.13,24,20.26,2450.21,0.691,2,3,0,call_center,south,1
C013790,2022-06-19,60,F,married,2,4139.07,permanent,342,16093.72,36,24.32,773.19,0.378,8,3,1,branch,capital,1
C009055,2024-11-24,30,F,married,0,2489.66,permanent,255,31098.6,48,14.55,1024.87,1.39,8,2,0,branch,east,1
C011348,2023-08-25,45,M,married,0,7184.52,contract,7,43480.44,12,29.82,4703.97,1.5,4,6,1,branch,capital,1
C013665,2022-05-13,67,F,widowed,0,2102.67,self_employed,68,5000.0,24,17.29,280.37,0.172,4,2,1,partner,north,0
C007995,2024-07-16,45,F,married,5,3023.75,permanent,312,26848.3,36,17.16,1129.74,1.237,1,2,0,branch,west,1
C009446,2022-10-20,59,M,married,3,4847.35,permanent,236,27835.78,24,17.22,1559.37,0.999,1,3,0,web,capital,0
C002831,2024-10-07,74,F,divorced,4,2174.67,contract,13,37195.46,36,26.91,1867.42,1.5,0,7,0,branch,south,1
C011859,2022-10-01,40,F,married,2,3906.93,contract,8,7045.86,24,12.35,366.07,0.226,2,4,0,branch,capital,0
C010772,2024-05-03,67,F,married,1,2733.87,self_employed,138,56505.7,24,22.34,3406.43,1.5,8,6,0,branch,capital,1
C000547,2023-04-16,57,M,single,4,2240.59,permanent,25,23995.79,36,18.11,1028.76,1.364,0,0,0,partner,north,1
C002333,2022-10-21,42,M,married,5,1966.9,contract,49,12714.75,36,16.15,524.34,0.572,9,6,0,partner,capital,0
C001368,2023-05-12,19,F,single,0,9289.78,self_employed,271,26832.02,24,8.0,1296.88,0.475,0,6,0,partner,east,1
C003861,2023-08-19,33,F,single,0,2778.95,permanent,135,33260.97,12,26.29,3500.47,1.5,3,0,0,web,capital,0
C008578,2024-12-24,62,M,married,1,5053.07,permanent,233,20296.78,36,20.79,915.53,0.734,9,5,0,branch,capital,0
C001437,2023-04-13,25,M,married,5,5437.76,unemployed,3,36842.03,24,10.98,1872.33,1.078,5,8,1,partner,north,1
C010771,2022-03-02,21,F,widowed,1,3390.48,permanent,318,32266.34,24,24.75,2010.03,1.5,2,0,0,web,north,0
C012618,2023-01-18,53,F,single,0,5909.0,permanent,343,39283.5,24,21.22,2331.36,1.205,8,4,0,call_center,south,1
C008904,2024-12-02,43,M,single,5,3156.56,self_employed,220,58564.09,48,15.97,1999.55,1.5,7,5,0,partner,capital,1
C011462,2022-10-29,44,F,single,1,1594.73,permanent,351,41608.44,36,16.35,1722.69,1.5,9,7,1,branch,west,1
C005220,2023-01-20,38,M,married,3,2673.84,permanent,325,32043.41,12,20.92,3228.93,1.5,0,2,1,partner,capital,1
C004664,2023-02-17,31,M,married,2,1989.65,permanent,7,34570.89,12,21.85,3510.39,1.5,5,0,0,web,south,1
C009064,2022-12-14,54,F,single,2,5652.83,contract,42,37908.54,24,18.13,2152.12,1.059,6,3,0,branch,capital,1
C008484,2024-06-25,42,F,single,3,3791.23,contract,22,25054.4,36,16.05,1031.16,0.73,0,2,0,branch,capital,1
C000934,2023-12-12,47,F,married,5,4691.6,permanent,229,22361.05,12,13.35,2112.23,1.5,7,6,0,branch,west,1
C003822,2022-01-13,37,M,single,0,4505.6,permanent,333,29345.42,36,26.33,1458.99,0.922,8,8,0,call_center,north,1
C004949,2022-10-17,56,F,single,5,1092.57,permanent,83,34557.28,24,24.19,2136.6,1.5,3,2,0,branch,capital,1
C000019,2024-07-08,19,M,single,4,5185.56,permanent,229,31209.36,36,14.76,1250.81,0.799,7,6,0,web,west,0
C006798,2024-01-28,19,F,single,0,1947.05,contract,43,19040.9,24,23.19,1161.3,1.5,9,3,0,web,capital,1
C009240,2023-07-15,37,F,married,4,1623.21,permanent,305,29666.95,24,21.98,1779.49,1.5,2,8,0,partner,capital,1
C010251,2023-10-01,60,F,single,3,2570.48,permanent,64,19647.06,60,14.61,566.59,0.569,9,2,0,partner,west,0
C012215,2022-01-03,56,M,single,1,2839.69,self_employed,73,21857.63,36,24.53,1053.91,1.441,0,5,0,branch,capital,1
C008512,2022-03-19,56,M,single,5,7300.43,contract,51,36049.44,48,19.22,1328.49,0.538,4,8,0,branch,capital,0
C005559,2023-08-01,66,M,married,2,3041.33,permanent,192,31395.78,24,13.01,1648.59,1.5,7,8,1,web,capital,1
C003710,2024-07-19,57,F,married,5,7104.55,self_employed,284,49276.96,36,14.53,1965.4,0.857,7,8,0,branch,capital,0
C005278,2024-06-20,39,F,single,0,1636.67,permanent,265,26971.87,60,23.61,980.11,1.5,3,4,0,branch,east,1
C008247,2023-03-20,72,M,single,1,3666.67,permanent,235,34816.94,24,16.74,1936.38,1.487,1,3,0,branch,capital,1
C002580,2023-09-14,65,F,married,1,6343.96,permanent,218,28147.07,36,14.47,1121.23,0.694,5,4,0,branch,capital,1
C006219,2022-01-26,74,F,married,2,1920.72,contract,15,26671.12,36,19.64,1177.28,1.5,6,0,1,branch,capital,1
C002762,2023-04-18,59,F,single,1,2693.27,permanent,271,41303.0,36,23.28,1948.55,1.5,10,4,0,partner,east,1
C013367,2022-02-13,65,M,married,2,4140.74,self_employed,240,27136.64,60,14.86,788.32,0.656,0,8,0,partner,east,0
C006893,2022-01-23,55,M,widowed,2,1698.3,permanent,85,10431.53,24,9.01,512.93,0.55,7,5,0,branch,capital,1
C001975,2023-09-05,62,M,married,4,1145.69,self_employed,80,35740.86,24,15.71,1956.97,1.5,10,8,0,branch,capital,1
C013784,2022-12-19,42,F,single,3,4450.08,permanent,28,29427.08,36,19.2,1288.2,0.818,0,2,0,branch,west,0
C003175,2024-12-25,52,M,single,1,5408.49,permanent,85,35061.16,36,23.09,1648.62,0.944,7,1,0,partner,north,1
C001961,2024-07-08,24,F,married,5,4539.57,permanent,110,20951.4,36,17.5,887.5,0.424,9,0,0,web,capital,1
C010196,2023-12-06,42,M,married,0,919.44,unemployed,0,49330.31,48,8.0,1356.58,1.5,3,3,0,branch,south,1
C003546,2023-11-22,71,F,married,0,2645.28,self_employed,126,22471.38,12,9.76,2055.34,1.5,1,8,0,partner,north,1
C004042,2023-12-15,71,F,divorced,2,2371.04,contract,16,28049.55,36,20.12,1249.45,1.368,1,7,0,branch,west,1
C008689,2023-08-12,41,F,married,4,4665.35,permanent,11,31593.24,36,19.48,1390.4,0.854,0,8,0,call_center,south,0
C005551,2023-10-22,35,M,single,2,6511.91,permanent,328,31606.39,36,17.85,1348.21,0.659,0,0,0,branch,capital,0
C005246,2022-09-08,23,F,single,4,2852.87,contract,59,30132.65,60,18.04,955.16,0.894,2,4,0,partner,capital,1
C006529,2024-07-08,20,M,single,0,2928.01,permanent,195,37087.89,60,16.0,1112.71,1.439,8,2,0,branch,east,1
C011334,2022-10-09,28,F,single,0,4592.73,contract,48,37810.48,36,17.88,1613.64,1.206,10,6,0,branch,east,1
C013119,2023-12-27,70,F,single,0,2731.33,self_employed,128,32376.01,48,18.4,1170.92,1.147,0,5,1,branch,east,1
C012987,2023-09-28,66,F,single,4,2838.81,self_employed,203,25913.39,36,15.54,1055.39,0.787,2,5,0,branch,north,0
C005625,2022-08-16,54,F,single,1,3831.06,self_employed,253,26110.87,36,29.91,1376.15,1.017,0,3,0,branch,capital,0
C014477,2024-06-20,63,M,single,0,4884.81,permanent,104,14528.63,60,14.39,416.37,0.414,4,1,0,web,north,0
C008304,2023-08-12,48,F,married,4,3643.04,permanent,341,30089.69,12,16.59,2923.56,1.5,8,4,0,partner,capital,1
C011508,2024-04-04,32,F,single,3,1976.31,self_employed,148,21461.5,12,16.88,2090.3,1.5,8,3,1,web,south,1
C008525,2023-04-22,45,F,single,0,4362.06,contract,44,34567.01,36,15.37,1403.06,0.834,9,7,0,branch,capital,0
C008448,2022-06-17,35,F,single,5,3139.87,permanent,257,34175.72,48,18.79,1247.07,1.144,0,8,0,web,east,1
C014484,2022-11-14,47,F,single,3,7237.85,contract,55,16708.07,12,26.09,1755.66,0.722,10,2,0,branch,capital,0
C002727,2022-05-30,41,M,single,2,2544.86,permanent,296,40318.18,36,22.36,1871.11,1.5,5,5,1,call_center,capital,0
C013130,2023-04-25,43,F,divorced,1,3923.1,permanent,323,35424.69,24,23.42,2167.44,1.5,9,3,0,call_center,capital,1
C002466,2022-08-03,39,M,married,2,8344.25,permanent,267,52795.01,60,22.12,1852.94,0.631,10,6,0,partner,south,1
C008998,2024-07-26,65,M,married,4,2068.49,self_employed,93,13732.17,48,11.69,419.86,0.613,3,2,1,branch,capital,1
C006318,2024-09-30,44,F,married,4,4045.82,permanent,282,27983.7,36,13.82,1099.55,0.725,9,1,1,branch,south,1
C008038,2022-04-07,31,M,single,0,6169.53,permanent,147,25145.82,48,9.38,720.41,0.481,9,7,1,call_center,capital,0
C009888,2024-12-13,31,M,married,5,2847.0,permanent,344,46835.53,36,19.3,2054.17,1.5,6,5,1,partner,east,1
C010374,2022-01-25,61,M,single,5,4252.88,permanent,251,30322.93,36,21.74,1391.78,0.938,9,5,1,branch,north,0
C005090,2023-08-01,37,F,single,2,3322.59,permanent,185,48707.37,12,15.32,4680.69,1.5,6,6,1,branch,capital,1
C013572,2023-07-07,27,F,married,2,1494.44,permanent,177,26499.85,24,14.65,1427.67,1.5,3,0,0,call_center,capital,1
C000968,2022-12-14,74,M,divorced,1,1621.34,unemployed,1,39112.72,60,10.08,980.46,1.5,5,7,0,call_center,capital,1
C001099,2022-02-15,46,F,married,4,5722.47,contract,20,23415.61,48,19.64,871.0,0.321,10,4,0,web,east,0
C014867,2023-12-01,42,M,married,1,4133.17,permanent,345,32548.11,60,19.41,1068.81,0.509,8,7,0,web,east,0
C010013,2023-12-17,53,M,single,0,5384.44,contract,29,39318.57,24,13.05,2065.91,1.098,9,8,0,partner,north,1
C000582,2024-07-01,59,F,single,2,1881.22,self_employed,148,40410.36,24,17.82,2283.84,1.5,9,4,0,partner,capital,1
C000329,2022-06-04,45,M,married,4,2829.41,permanent,327,12235.73,60,19.52,402.97,0.269,0,7,0,call_center,north,0
C008978,2022-11-12,72,M,married,3,4169.74,permanent,45,39643.82,48,18.01,1420.92,1.02,8,3,1,branch,north,1
C004535,2022-02-02,73,M,married,3,1691.86,self_employed,264,36964.6,12,15.25,3550.14,1.5,1,3,1,web,east,0
C009906,2022-09-18,58,M,widowed,2,4364.52,permanent,222,17989.65,24,22.27,1083.44,0.591,10,0,1,partner,north,1
C001928,2022-05-18,66,F,single,5,2346.4,self_employed,182,29832.12,24,19.57,1729.39,1.5,0,5,1,web,north,0
C003830,2022-06-14,67,F,married,4,2794.99,self_employed,21,15206.22,36,26.65,760.14,0.75,2,5,0,partner,capital,1
C009515,2023-11-24,67,M,single,4,6157.66,permanent,17,25057.09,24,13.05,1316.63,0.521,7,6,0,partner,east,0
C009627,2023-03-01,18,F,married,0,5436.15,permanent,315,37817.49,48,25.57,1593.77,0.993,0,6,0,web,north,1
C014111,2022-03-23,57,M,married,0,4910.4,permanent,90,41280.37,24,16.71,2294.97,1.493,9,0,0,branch,north,0
C012164,2022-02-06,33,F,divorced,0,4379.42,unemployed,1,22295.5,24,22.08,1339.21,0.99,0,5,1,partner,capital,1
C001248,2023-05-25,29,F,single,4,5453.73,contract,11,24856.73,24,17.84,1405.18,0.835,7,6,0,web,capital,1
C007346,2022-11-21,64,M,married,4,5977.68,self_employed,137,34811.75,48,22.26,1370.96,0.645,2,1,1,branch,capital,0
C009847,2023-09-19,24,M,single,5,4772.44,contract,50,33396.16,48,15.73,1133.6,0.686,0,8,0,partner,capital,1
C004108,2024-07-11,23,M,married,4,9109.86,permanent,192,6792.57,12,17.33,664.12,0.256,8,3,1,partner,east,1
C006555,2023-04-01,23,M,married,0,6170.21,contract,6,35840.49,36,20.59,1610.51,0.797,1,6,0,branch,east,1
C008898,2023-08-31,48,F,single,0,2345.83,permanent,79,36748.05,48,19.76,1370.79,1.5,1,2,0,partner,west,1
C011742,2023-11-29,19,M,married,2,4023.62,self_employed,219,32945.47,24,12.35,1711.74,1.297,4,7,1,web,east,0
C012811,2022-05-10,23,M,single,3,7561.23,permanent,345,44258.83,48,8.0,1217.12,0.47,9,4,1,branch,south,0
C010727,2024-05-21,29,F,divorced,5,5012.96,permanent,57,16926.07,36,9.8,608.37,0.313,10,4,0,branch,north,0
C013082,2024-09-04,50,F,divorced,1,5914.3,permanent,109,32688.02,36,17.5,1384.58,0.532,1,1,0,call_center,capital,0
C006425,2024-11-28,44,F,single,5,5097.2,contract,37,22413.65,24,12.31,1163.82,0.718,8,1,0,call_center,east,1
C012924,2024-03-20,29,F,single,5,4221.18,self_employed,62,36959.63,12,13.25,3488.19,1.5,7,6,0,web,capital,1
C011952,2022-08-31,52,F,married,3,2415.9,permanent,226,35596.63,24,25.59,2242.18,1.5,3,2,0,web,capital,1
C005475,2022-03-04,22,F,married,3,2531.41,contract,9,11707.05,48,17.44,414.01,0.464,3,3,0,branch,capital,1
C004269,2022-02-19,37,F,single,1,3294.78,contract,21,5000.0,60,26.53,193.86,0.262,3,0,0,branch,south,0
C001421,2024-11-06,59,F,single,1,2012.0,permanent,6,37431.03,48,15.41,1260.52,1.5,1,0,1,web,north,1
C002225,2023-03-16,58,F,single,4,2005.76,permanent,124,30351.5,24,11.67,1559.93,1.5,9,4,0,branch,capital,1
C005666,2023-05-22,50,F,single,5,1634.73,self_employed,268,32160.71,60,26.68,1251.15,1.5,5,4,0,branch,capital,1
C014020,2023-08-02,71,F,married,2,2959.66,permanent,292,41351.34,48,16.53,1431.02,1.462,10,8,0,branch,capital,1
C004604,2024-04-08,53,M,divorced,5,6213.98,permanent,217,47090.89,12,19.85,4703.31,1.5,2,2,1,web,north,0
C009720,2022-11-02,75,M,single,0,2238.02,permanent,280,18175.72,36,17.45,769.18,1.463,8,0,0,branch,capital,1
C006760,2024-11-10,63,F,single,0,4304.84,permanent,161,51277.22,36,16.39,2124.7,1.398,10,4,0,partner,west,1
C001352,2023-03-06,69,M,married,1,2483.74,unemployed,1,38300.79,60,20.56,1294.56,1.5,2,0,0,branch,north,1
C005144,2023-09-03,70,M,divorced,2,6098.22,permanent,13,39003.21,60,16.79,1195.87,0.606,8,4,0,web,east,1
C014086,2022-04-04,52,M,single,0,8196.23,contract,17,25279.37,36,12.19,959.03,0.276,9,1,0,web,east,0
C012245,2022-05-26,73,F,married,0,5008.62,unemployed,5,58842.42,36,23.32,2777.83,1.5,6,8,1,partner,south,1
C003525,2022-11-15,60,M,single,5,3465.59,self_employed,323,24858.16,36,28.06,1271.75,0.854,3,7,0,branch,south,0
C002138,2022-01-26,58,M,single,2,3540.78,permanent,83,31796.01,48,21.65,1236.07,1.099,2,7,0,partner,east,1
C004309,2024-05-29,19,M,single,4,10081.57,contract,20,21231.02,36,15.87,870.53,0.339,3,1,0,call_center,capital,1
C008718,2023-06-17,53,F,married,3,3815.18,unemployed,4,35277.33,24,26.03,2234.99,1.5,3,2,0,branch,capital,1
C013316,2024-11-15,67,M,single,5,2014.45,self_employed,195,47801.54,60,12.85,1308.39,1.5,10,8,0,partner,capital,1
C013957,2024-04-09,67,F,married,1,3536.94,unemployed,3,11079.06,36,28.89,574.47,0.555,0,6,0,partner,capital,1
C004109,2023-07-16,55,F,married,0,3293.87,self_employed,254,20691.48,36,12.03,782.14,0.551,4,4,0,web,capital,0
C000605,2024-06-23,69,F,single,1,4141.95,permanent,204,36651.22,48,17.9,1310.19,0.824,10,1,0,branch,capital,0
C014040,2023-08-29,53,M,single,4,3083.56,permanent,137,27968.88,48,22.28,1101.97,0.893,4,6,0,web,east,0
C014243,2023-12-06,68,F,married,4,4155.9,unemployed,0,41665.63,12,8.0,3749.91,1.5,10,6,1,branch,capital,0
C007459,2022-04-21,44,M,single,3,3497.79,contract,6,47611.7,60,14.93,1385.9,1.017,0,6,0,partner,north,0
C004766,2022-06-14,55,F,single,3,1546.01,permanent,185,42059.49,24,17.14,2353.27,1.5,0,4,0,partner,capital,1
C000812,2024-08-20,28,F,married,1,5897.48,self_employed,227,42690.55,36,18.04,1827.77,0.889,0,8,1,partner,east,1
C008864,2024-09-14,52,F,married,2,3573.72,permanent,274,23898.54,36,28.53,1232.0,0.91,3,0,1,web,east,1
C013529,2023-12-24,41,M,single,1,1990.63,permanent,189,28903.54,60,23.55,1049.02,1.5,4,8,1,branch,capital,1
C010515,2023-01-21,70,M,single,2,2991.54,contract,24,11603.8,36,16.11,478.08,0.495,6,0,0,web,capital,1
C009876,2024-03-04,19,M,single,3,1227.07,contract,57,28461.69,36,26.63,1422.28,1.5,2,1,0,partner,capital,1
C005203,2024-07-04,62,F,married,0,2105.09,permanent,99,31108.78,24,22.82,1887.89,1.5,6,3,0,branch,west,1
C008650,2022-08-09,58,F,single,3,6470.17,unemployed,0,50653.17,60,13.72,1423.34,0.665,1,8,1,branch,capital,1
C007777,2024-06-28,57,M,married,2,3075.15,contract,55,52485.87,24,20.48,3082.5,1.5,4,2,0,branch,capital,1
C007903,2023-01-02,54,M,single,1,1119.47,self_employed,342,13365.8,12,15.98,1291.75,1.5,4,3,1,branch,west,1
C014182,2023-06-10,71,F,married,1,2467.27,permanent,12,22380.53,24,29.65,1485.44,1.5,3,0,0,call_center,west,1
C004913,2022-01-28,29,F,divorced,5,1045.21,self_employed,54,34395.12,24,16.5,1905.99,1.5,10,6,0,partner,east,1
C012076,2022-11-08,70,F,married,0,2753.92,permanent,291,18681.49,24,14.93,1010.79,1.252,9,8,0,branch,capital,1
C008232,2022-10-21,26,M,married,2,2279.34,permanent,30,12730.98,36,18.57,550.65,0.992,1,5,0,web,south,1
C013227,2022-07-01,44,F,married,5,1700.67,permanent,236,34164.65,48,16.95,1194.21,1.5,10,8,1,partner,capital,1
C002745,2022-08-06,34,F,single,3,3972.44,permanent,36,22913.97,60,10.97,591.43,0.361,5,3,0,partner,capital,0
C000452,2024-10-09,40,M,married,4,4078.67,self_employed,208,38416.25,36,10.74,1411.02,0.947,2,4,0,web,east,0
C007916,2024-11-02,21,M,single,4,2407.3,permanent,113,35099.62,60,21.07,1201.2,1.49,10,5,0,partner,capital,1
C003013,2022-02-19,65,F,married,0,5641.1,contract,53,24549.59,36,17.61,1042.2,0.56,6,4,0,branch,capital,0
C014367,2023-02-14,45,M,single,4,2168.47,permanent,115,40673.55,48,17.01,1424.01,1.5,10,3,0,branch,south,1
C010134,2023-11-14,42,M,married,5,2400.26,permanent,113,45446.41,36,16.74,1896.35,1.5,1,2,0,branch,capital,1
C010745,2024-06-20,60,M,married,3,1536.1,unemployed,0,31213.34,24,13.84,1660.44,1.5,3,4,0,web,north,1
C006274,2024-07-12,74,M,married,3,4750.08,permanent,19,42136.9,36,25.4,2062.5,1.313,0,0,0,web,north,1
C000942,2023-03-19,54,M,single,5,4282.92,contract,39,39517.61,12,8.0,3556.59,1.5,2,3,0,call_center,capital,1
C004639,2023-11-05,23,F,single,5,3647.45,self_employed,168,30367.8,36,25.54,1489.81,1.305,9,6,0,call_center,capital,1
C013335,2024-11-09,52,M,divorced,2,10533.27,permanent,23,28721.26,48,10.34,845.81,0.247,9,7,0,partner,north,1
C014658,2022-10-31,43,F,married,2,4124.84,self_employed,89,25942.58,60,23.06,930.9,0.688,5,7,1,branch,capital,0
C003172,2024-10-24,23,M,widowed,4,2213.27,unemployed,1,30805.43,36,9.15,1090.72,0.966,9,1,1,branch,west,1
C014780,2022-09-03,44,F,single,0,8189.87,permanent,81,40445.47,24,17.31,2268.65,0.894,10,7,0,partner,capital,1
C011422,2024-04-25,60,F,divorced,2,6627.76,permanent,178,50868.93,24,23.26,3105.64,1.325,4,4,1,partner,north,0
C006321,2024-04-30,53,F,single,2,3271.54,permanent,145,36052.81,36,23.06,1694.31,1.5,1,7,0,web,capital,1
C000344,2023-07-18,28,F,married,3,5727.68,unemployed,5,28969.57,24,17.44,1627.98,0.842,10,3,1,branch,capital,0
C013909,2023-04-15,41,M,divorced,4,2363.26,permanent,2,5000.0,12,21.59,506.62,0.64,3,7,1,web,capital,0
C012986,2024-07-18,50,F,single,2,3369.36,contract,56,23647.32,24,23.71,1452.62,1.5,4,0,0,web,capital,1
C006297,2022-06-11,36,M,married,3,7099.44,self_employed,287,30374.77,12,17.57,2976.0,1.255,3,2,0,partner,south,1
C004222,2023-07-23,72,F,single,5,3302.35,permanent,290,36226.98,36,8.32,1257.4,1.305,7,6,0,branch,capital,1
C003860,2023-04-26,66,M,married,0,1309.25,permanent,222,25289.61,36,8.55,882.71,1.5,4,1,0,branch,capital,1
C008298,2023-04-22,37,M,widowed,1,6308.27,self_employed,144,31409.24,24,10.65,1587.49,0.704,9,7,1,call_center,south,0
C000226,2022-12-02,56,F,married,1,1758.68,permanent,316,34502.46,24,17.99,1954.96,1.5,9,7,0,partner,capital,1
C012065,2022-10-12,39,M,single,4,1774.92,permanent,345,21835.62,36,11.01,806.82,1.162,10,4,0,branch,west,1
C009429,2023-04-27,41,M,single,4,6460.97,self_employed,311,39390.05,36,18.38,1697.5,0.764,8,8,1,branch,south,0
C013715,2022-07-16,48,F,married,2,1747.05,permanent,341,27593.81,48,20.98,1057.34,1.5,2,0,1,branch,east,0
C002179,2023-11-17,73,M,single,0,2282.89,self_employed,69,20627.44,36,12.45,786.97,1.05,6,8,0,branch,east,1
C000216,2022-10-26,21,M,married,4,2768.34,permanent,308,43451.44,60,14.65,1254.6,1.424,9,2,1,branch,south,1
C003221,2024-02-05,57,F,single,2,2479.95,contract,59,61257.46,60,17.86,1932.82,1.5,7,6,0,web,capital,1
C006908,2022-02-08,61,F,married,5,4344.69,permanent,246,25794.9,36,21.76,1184.34,0.893,2,7,1,branch,capital,0
C010289,2022-10-11,46,F,married,3,3913.25,unemployed,0,12675.42,24,8.0,612.65,0.552,8,4,0,web,north,1
C009367,2023-01-07,18,M,single,4,2376.86,self_employed,348,29753.58,36,13.23,1154.42,1.5,9,4,1,branch,west,1
C003494,2024-03-25,45,M,divorced,0,2814.55,permanent,27,21456.36,48,20.21,808.4,0.861,4,4,0,branch,capital,0
C008503,2022-11-04,19,M,divorced,2,12678.42,permanent,249,31159.8,24,22.02,1870.06,0.421,1,4,0,partner,west,0
C005503,2022-02-08,24,F,married,0,2393.1,unemployed,1,9466.27,60,17.0,291.9,0.136,0,1,0,branch,north,0
C007352,2024-08-19,47,M,single,2,4572.7,contract,12,20053.51,24,18.06,1137.31,0.719,7,8,0,call_center,capital,1
C005481,2024-12-19,75,M,single,2,14236.32,permanent,21,43303.31,48,13.58,1392.37,0.34,9,2,0,branch,capital,0
C001043,2023-03-31,51,F,married,0,5039.14,permanent,332,24466.08,48,23.61,991.03,0.489,4,7,0,partner,north,0
C012149,2022-04-22,40,M,divorced,2,2339.09,contract,40,5000.0,24,11.11,254.63,0.289,3,2,1,call_center,south,0
C004538,2024-03-03,58,F,single,3,2867.01,self_employed,303,58213.61,24,10.79,2948.89,1.5,4,0,0,web,capital,1
C003412,2024-12-16,66,M,married,1,4776.35,permanent,58,29612.62,36,9.44,1055.64,0.621,2,2,1,branch,east,0
C004426,2024-08-13,67,F,married,1,2250.45,permanent,216,17510.82,36,10.4,638.19,1.077,0,7,0,web,west,1
C008483,2024-12-11,37,F,married,5,4739.21,permanent,22,5000.0,36,19.31,219.35,0.148,8,3,1,web,capital,1
C002555,2024-12-11,26,F,single,0,2774.43,permanent,291,27503.4,36,26.27,1366.17,1.5,2,4,0,call_center,west,0
C003568,2022-06-18,28,M,married,3,7573.39,permanent,93,20726.25,24,17.33,1162.93,0.437,4,6,1,branch,west,0
C012332,2023-12-16,35,M,single,5,6023.42,contract,47,30086.56,24,15.09,1631.95,0.697,4,6,0,branch,east,1
C004428,2023-06-13,64,F,single,5,4973.65,permanent,225,26159.1,36,31.29,1408.69,0.917,5,2,1,call_center,south,1
C011762,2022-12-08,33,M,widowed,0,4173.42,self_employed,232,41372.22,36,17.07,1737.72,1.163,5,4,0,partner,capital,1
